order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost
ORD-10335,06-02-2024,CUST-1869,PROD-32,1,0.15,Store Credit,9.25
ORD-10336,2024-12-28,CUST-1740,PROD-12,1,0.0,Store Credit,11.86
ORD-10337,2024-03-27,CUST-1421,PROD-08,1,0.0,Debit Card,7.61
ORD-10338,2025-02-08,CUST-1914,PROD-12,3,0.0,Store Credit,14.49
ORD-10339,2025-03-25,CUST-1445,PROD-01,2,0.0,PayPal,8.55
ORD-10340,2024-05-16,CUST-1923,PROD-03,2,0.1,Debit Card,5.89
ORD-10341,2025-05-15,CUST-1732,PROD-09,4,0.15,Store Credit,6.09
ORD-10342,04/20/2024,CUST-1353,PROD-33,500,0.2,PayPal,4.82
ORD-10343,2024-12-16,CUST-1009,PROD-28,3,0.1,Credit Card,16.16
ORD-10344,2024-09-10,CUST-1192,PROD-16,1,0.05,PayPal,14.65
ORD-10345,2025-03-15,CUST-1830,PROD-07,5,0.15,PayPal,7.01
ORD-10346,2025-08-28,CUST-1124,PROD-09,3,0.0,PayPal,10.81
ORD-10347,2025-09-23,CUST-1390,PROD-27,2,0.0,Debit Card,10.81
ORD-10348,2024-03-03,CUST-1312,PROD-08,3,0.05,Store Credit,7.94
ORD-10349,2024-02-18,CUST-1677,PROD-48,3,0.1,Debit Card,18.53
ORD-10350,2024-04-13,CUST-1504,PROD-24,1,0.0,Credit Card,14.92
ORD-10351,2024-05-13,CUST-1371,PROD-48,5,0.15,Debit Card,7.8
ORD-10352,2024-10-09,CUST-1909,PROD-07,5,0.0,Credit Card,13.37
ORD-10353,11/01/2025,CUST-1457,PROD-07,5,0.15,Debit Card,8.81
ORD-10354,30-04-2025,CUST-1739,PROD-10,2,0.1,,15.38
ORD-10355,27-07-2025,CUST-1460,PROD-41,4,0.0,Store Credit,10.69
ORD-10356,05/30/2025,CUST-1281,PROD-45,3,0.0,,4.96
ORD-10357,2025-12-11,CUST-1507,PROD-44,5,0.0,PayPal,10.99
ORD-10358,2025-06-05,CUST-1411,PROD-39,2,0.0,PayPal,13.14
ORD-10359,2025-08-29,CUST-1810,PROD-33,5,0.05,Debit Card,17.63
ORD-10360,10/30/2024,CUST-1176,PROD-15,2,0.05,Credit Card,14.22
ORD-10361,11-10-2024,CUST-1810,PROD-04,2,0.0,,5.85
ORD-10362,2025-10-26,CUST-1378,PROD-21,5,0.05,PayPal,10.52
ORD-10363,2025-09-18,CUST-9999,PROD-41,3,0.0,Debit Card,6.82
ORD-10364,2024-01-17,,PROD-50,5,0.0,Store Credit,19.12
ORD-10365,09/20/2024,CUST-1565,PROD-14,2,0.05,Debit Card,7.25
ORD-10366,10/06/2025,CUST-1160,PROD-29,4,0.05,PayPal,18.42
ORD-10367,2024-04-05,CUST-1836,PROD-12,4,0.2,PayPal,14.35
ORD-10368,2024-01-22,CUST-1838,PROD-26,2,0.0,PayPal,5.14
ORD-10369,2024-09-08,CUST-1413,PROD-07,2,0.2,Credit Card,13.64
ORD-10370,2025-01-21,CUST-1014,PROD-49,1,0.0,PayPal,16.31
ORD-10371,2024-10-01,CUST-1014,PROD-01,1,0.15,Debit Card,17.63
ORD-10372,2024-03-28,CUST-1577,PROD-29,3,0.05,Store Credit,6.46
ORD-10373,2024-02-27,CUST-1557,PROD-08,1,0.0,,8.74
ORD-10374,07-06-2025,CUST-1002,PROD-15,4,0.1,PayPal,9.64
ORD-10375,2024-10-20,CUST-1394,PROD-44,1,0.1,PayPal,19.84
ORD-10376,2024-08-17,CUST-1366,PROD-05,1,0.05,Credit Card,18.32
ORD-10377,2025-09-11,CUST-1343,PROD-39,4,0.0,Debit Card,13.99
ORD-10378,2024-10-20,CUST-1939,PROD-32,3,0.2,Credit Card,16.61
ORD-10379,06/01/2024,CUST-1152,PROD-25,4,0.0,Credit Card,13.24
ORD-10380,2024-10-12,CUST-1131,PROD-12,3,0.05,Store Credit,10.77
ORD-10381,11-12-2025,CUST-1652,PROD-22,2,0.1,Store Credit,12.78
ORD-10382,2025-07-05,CUST-1842,PROD-15,5,0.2,Store Credit,12.42
ORD-10383,12/11/2025,CUST-1090,PROD-16,2,0.0,Debit Card,12.92
ORD-10384,16-05-2024,CUST-1358,PROD-24,2,0.05,Store Credit,6.3
ORD-10385,18-07-2025,CUST-1249,PROD-14,1,0.2,PayPal,5.87
ORD-10386,12/13/2025,CUST-1027,PROD-45,3,0.0,Credit Card,14.59
ORD-10387,2024-03-16,CUST-1162,PROD-02,2,0.0,PayPal,5.22
ORD-10388,08/05/2025,CUST-1784,PROD-12,2,0.2,,15.17
ORD-10389,2024-11-02,CUST-1455,PROD-42,3,0.0,PayPal,4.95
ORD-10390,2025-10-19,CUST-1516,PROD-11,500,0.1,Store Credit,12.86
ORD-10391,21-09-2024,CUST-1727,PROD-15,2,0.05,Credit Card,12.33
ORD-10392,05/08/2024,CUST-1058,PROD-15,5,0.15,Credit Card,17.05
ORD-10393,2025-04-24,CUST-1415,PROD-25,3,0.2,Store Credit,7.11
ORD-10394,2024-04-21,CUST-1798,PROD-22,3,0.0,,5.69
ORD-10395,2024-08-04,CUST-1317,PROD-13,1,0.0,Debit Card,5.35
ORD-10396,2025-08-06,CUST-1810,PROD-31,3,0.0,Debit Card,4.13
ORD-10397,12/31/2024,CUST-1513,PROD-13,4,0.2,Debit Card,19.57
ORD-10398,2025-12-20,CUST-1919,PROD-48,5,0.0,Credit Card,13.38
ORD-10399,2025-01-26,CUST-1039,PROD-19,4,0.0,Credit Card,19.24
ORD-10400,25-08-2024,CUST-1670,PROD-10,2,0.15,,19.87
ORD-10401,2025-09-15,CUST-1350,PROD-29,3,0.05,Debit Card,13.97
ORD-10402,2025-03-17,CUST-1700,PROD-25,5,0.15,Credit Card,19.32
ORD-10403,2025-08-03,CUST-1825,PROD-01,3,0.15,Credit Card,11.97
ORD-10404,2025-04-10,CUST-1166,PROD-05,3,0.05,Credit Card,5.13
ORD-10405,12/28/2025,CUST-1485,PROD-17,4,0.2,PayPal,19.03
ORD-10406,2025-08-05,CUST-1294,PROD-26,5,0.2,PayPal,11.04
ORD-10407,06/08/2025,CUST-1383,PROD-06,5,0.1,Debit Card,18.03
ORD-10408,2025-11-29,,PROD-04,2,0.2,,4.12
ORD-10409,2024-04-17,CUST-1409,PROD-05,4,0.2,Credit Card,9.57
ORD-10410,2025-04-24,CUST-1477,PROD-07,1,0.1,Store Credit,7.18
ORD-10411,2024-12-02,CUST-1619,PROD-32,4,0.0,Debit Card,11.26
ORD-10412,2025-07-12,CUST-1656,PROD-14,1,0.15,Store Credit,4.99
ORD-10413,01/05/2025,,PROD-14,1,0.2,Store Credit,8.31
ORD-10414,2025-10-12,CUST-1281,PROD-26,4,0.1,,7.42
ORD-10415,2024-09-22,CUST-1917,PROD-28,3,0.0,PayPal,9.58
ORD-10416,2025-03-05,CUST-1803,PROD-11,4,0.05,,10.22
ORD-10417,2024-01-11,CUST-1204,PROD-05,5,0.15,PayPal,9.17
ORD-10418,2024-11-20,CUST-1957,PROD-10,3,0.0,Store Credit,8.19
ORD-10419,04-01-2024,CUST-1878,PROD-09,5,0.0,Credit Card,7.49
ORD-10420,2024-07-11,CUST-1171,PROD-39,3,0.0,PayPal,19.54
ORD-10421,13-08-2025,CUST-1373,PROD-02,3,0.15,Credit Card,15.18
ORD-10422,26-10-2025,CUST-1361,PROD-23,4,0.15,Debit Card,5.8
ORD-10423,2024-06-29,CUST-1567,PROD-39,4,0.1,Debit Card,17.51
ORD-10424,2025-12-06,CUST-1719,PROD-40,1,0.0,Credit Card,5.42
ORD-10425,2024-01-17,CUST-1509,PROD-48,5,0.0,Store Credit,12.04
ORD-10426,2024-02-03,CUST-1217,PROD-15,5,0.1,Credit Card,7.12
ORD-10427,25-04-2025,CUST-1813,PROD-30,4,0.0,Debit Card,16.51
ORD-10428,2025-06-03,CUST-1271,PROD-20,4,0.2,PayPal,4.06
ORD-10429,2025-02-28,CUST-1810,PROD-24,5,0.2,,9.07
ORD-10430,23-06-2024,CUST-9999,PROD-16,4,0.0,,14.3
ORD-10431,02/22/2024,CUST-1132,PROD-41,2,0.1,Debit Card,12.27
ORD-10432,2025-03-23,CUST-1130,PROD-33,5,0.1,Debit Card,17.39
ORD-10433,11-06-2024,CUST-1096,PROD-02,5,0.0,Credit Card,13.88
ORD-10434,10-07-2025,CUST-1392,PROD-02,2,0.1,Debit Card,6.97
ORD-10435,30-10-2025,CUST-1549,PROD-16,4,0.05,Credit Card,8.39
ORD-10436,2024-05-27,CUST-1594,PROD-07,5,0.0,Credit Card,6.26
ORD-10437,25-09-2024,CUST-1507,PROD-24,2,0.1,Credit Card,11.85
ORD-10438,2024-01-23,CUST-1641,PROD-05,4,0.1,Debit Card,14.13
ORD-10439,04/06/2025,CUST-1011,PROD-12,5,0.0,Credit Card,19.6
ORD-10440,2024-12-21,CUST-1560,PROD-01,3,0.0,PayPal,13.69
ORD-10441,2025-07-02,CUST-1157,PROD-14,1,0.0,Credit Card,9.23
ORD-10442,2024-08-13,CUST-1130,PROD-18,2,0.0,Debit Card,15.32
ORD-10443,2025-10-29,CUST-1508,PROD-28,4,0.0,Debit Card,6.76
ORD-10444,12/04/2025,CUST-1985,PROD-26,5,0.05,PayPal,16.7
ORD-10445,2025-05-14,CUST-1611,PROD-48,3,0.15,Credit Card,13.71
ORD-10446,2025-03-15,CUST-1920,PROD-41,4,0.0,Credit Card,19.32
ORD-10447,2024-09-16,CUST-1847,PROD-42,5,0.05,Store Credit,4.47
ORD-10448,07/03/2024,CUST-1191,PROD-23,2,0.2,Debit Card,9.94
ORD-10449,2024-11-17,CUST-1012,PROD-46,4,0.15,Debit Card,18.37
ORD-10450,2025-07-29,CUST-1218,PROD-34,5,0.05,,19.13
ORD-10451,2025-11-18,CUST-1432,PROD-44,3,0.05,PayPal,7.14
ORD-10452,2025-05-20,CUST-9999,PROD-27,4,0.0,,9.22
ORD-10453,2025-01-27,CUST-1019,PROD-42,5,0.0,Store Credit,8.54
ORD-10454,2025-02-16,CUST-1541,PROD-03,1,0.0,Store Credit,5.51
ORD-10455,03/01/2025,CUST-1772,PROD-23,5,0.05,Store Credit,13.79
ORD-10456,2025-02-06,CUST-9999,PROD-32,1,0.05,,5.63
ORD-10457,2024-08-17,CUST-1108,PROD-21,4,0.0,PayPal,5.4
ORD-10458,01/12/2025,CUST-1006,PROD-45,3,0.0,Credit Card,4.76
ORD-10459,2024-11-07,CUST-1628,PROD-25,2,0.0,,11.36
ORD-10460,2024-05-09,CUST-1599,PROD-27,1,0.15,,7.84
ORD-10461,2025-05-04,,PROD-21,4,0.0,Credit Card,8.21
ORD-10462,10/30/2024,CUST-1856,PROD-16,2,0.2,Credit Card,5.19
ORD-10463,2025-05-21,CUST-1222,PROD-30,2,0.1,Credit Card,9.44
ORD-10464,08/27/2025,CUST-1321,PROD-49,4,0.2,PayPal,17.55
ORD-10465,18-04-2024,CUST-1373,PROD-25,5,0.15,PayPal,16.47
ORD-10466,2024-07-11,CUST-1703,PROD-20,5,0.2,Credit Card,6.35
ORD-10467,04/19/2024,CUST-1916,PROD-30,1,0.1,,11.23
ORD-10468,2024-09-28,CUST-1363,PROD-28,4,0.15,Store Credit,12.12
ORD-10469,2024-02-24,CUST-1051,PROD-42,4,0.0,Debit Card,7.02
ORD-10470,2024-06-29,CUST-1506,PROD-34,1,0.2,PayPal,19.33
ORD-10471,2024-08-12,CUST-1590,PROD-18,5,0.0,Debit Card,7.61
ORD-10472,2025-09-27,CUST-1403,PROD-07,3,0.1,PayPal,6.73
ORD-10473,2024-07-27,CUST-1611,PROD-19,1,0.0,,18.51
ORD-10474,2025-09-29,CUST-1929,PROD-45,3,0.2,Credit Card,6.66
ORD-10475,06-12-2024,CUST-1014,PROD-43,3,0.0,PayPal,19.58
ORD-10476,2024-03-19,CUST-1010,PROD-39,4,0.15,Credit Card,11.8
ORD-10477,2024-09-10,CUST-1018,PROD-37,3,0.0,,12.04
ORD-10478,05/30/2024,CUST-1824,PROD-48,4,0.2,Debit Card,19.83
ORD-10479,2024-09-20,CUST-1470,PROD-01,3,0.2,Debit Card,18.25
ORD-10480,11/10/2025,CUST-1611,PROD-31,5,0.2,Credit Card,6.36
ORD-10481,02/24/2025,CUST-1146,PROD-23,2,0.15,Store Credit,9.74
ORD-10482,2024-04-01,CUST-1655,PROD-07,5,0.1,,6.79
ORD-10483,2025-11-26,CUST-1604,PROD-27,3,0.05,PayPal,4.65
ORD-10484,06/16/2025,CUST-1126,PROD-28,5,0.05,Debit Card,5.75
ORD-10485,2024-01-09,CUST-1478,PROD-44,3,0.15,,14.62
ORD-10486,2024-11-06,CUST-1302,PROD-01,2,0.05,,5.96
ORD-10487,2025-05-15,CUST-1677,PROD-01,2,0.05,Debit Card,16.55
ORD-10488,2025-05-29,CUST-1159,PROD-06,2,0.2,PayPal,10.9
ORD-10489,2024-03-23,CUST-1956,PROD-23,4,0.1,Store Credit,19.46
ORD-10490,10-04-2024,CUST-1612,PROD-20,4,0.2,Debit Card,16.86
ORD-10491,2024-05-22,CUST-1139,PROD-27,3,0.05,Credit Card,8.75
ORD-10492,2025-10-05,CUST-1802,PROD-28,5,0.1,Debit Card,12.05
ORD-10493,12/02/2025,CUST-1438,PROD-30,4,0.1,Credit Card,18.59
ORD-10494,28-01-2024,CUST-1774,PROD-09,3,0.0,,12.19
ORD-10495,2024-05-10,CUST-1899,PROD-19,4,0.0,Store Credit,14.71
ORD-10496,04/18/2025,CUST-1472,PROD-04,3,0.2,Credit Card,9.33
ORD-10497,04/09/2024,CUST-1708,PROD-22,1,0.2,,14.78
ORD-10498,02/24/2024,CUST-1576,PROD-48,2,0.0,PayPal,8.8
ORD-10499,11/14/2024,CUST-1825,PROD-32,2,0.0,Credit Card,3.99
ORD-10500,09/10/2025,CUST-1254,PROD-14,1,0.15,Store Credit,10.24
ORD-10501,2024-05-04,CUST-1189,PROD-16,5,0.05,,14.89
ORD-10502,2025-11-04,CUST-1652,PROD-02,2,0.0,,15.86
ORD-10503,2025-07-13,CUST-1297,PROD-43,5,0.1,Debit Card,14.67
ORD-10504,2025-02-04,CUST-1476,PROD-27,2,0.0,Debit Card,11.3
ORD-10505,2025-07-31,CUST-1035,PROD-42,5,0.1,Credit Card,18.52
ORD-10506,29-12-2024,CUST-1741,PROD-30,2,0.05,,17.68
ORD-10507,2025-05-30,CUST-1538,PROD-25,2,0.2,PayPal,9.62
ORD-10508,2025-07-30,CUST-1806,PROD-09,3,0.1,Credit Card,18.65
ORD-10509,2025-10-22,,PROD-39,5,0.2,,16.4
ORD-10510,2025-06-22,CUST-1603,PROD-38,5,0.1,Credit Card,4.71
ORD-10511,2024-06-11,CUST-1512,PROD-44,2,0.2,PayPal,5.68
ORD-10512,06/27/2024,CUST-1997,PROD-27,1,0.15,Debit Card,5.82
ORD-10513,2024-03-15,CUST-1647,PROD-02,3,0.0,Store Credit,10.03
ORD-10514,2025-10-14,CUST-1259,PROD-32,3,0.0,PayPal,15.86
ORD-10515,03/20/2025,CUST-1197,PROD-06,1,0.0,Credit Card,16.95
ORD-10516,2024-01-06,CUST-1560,PROD-05,5,0.1,PayPal,17.31
ORD-10517,08/07/2025,CUST-1366,PROD-40,2,0.0,Store Credit,10.83
ORD-10518,01/20/2025,CUST-1131,PROD-34,1,0.1,PayPal,4.81
ORD-10519,2025-07-07,CUST-1964,PROD-19,3,0.1,Debit Card,5.08
ORD-10520,10-06-2024,CUST-1590,PROD-16,5,0.15,Debit Card,10.38
ORD-10521,2024-02-28,CUST-1597,PROD-31,3,0.2,Credit Card,4.51
ORD-10522,2025-03-07,CUST-1784,PROD-04,5,0.2,Debit Card,18.78
ORD-10523,10-11-2025,CUST-1506,PROD-05,5,0.15,Credit Card,9.52
ORD-10524,13-03-2024,CUST-1628,PROD-06,4,0.0,Debit Card,15.56
ORD-10525,2024-04-16,CUST-1666,PROD-23,3,0.0,Credit Card,18.89
ORD-10526,01/27/2024,CUST-1548,PROD-39,1,0.15,Store Credit,4.82
ORD-10527,2025-01-21,CUST-1438,PROD-36,4,0.0,,19.71
ORD-10528,2025-01-11,CUST-1941,PROD-04,1,0.15,Credit Card,7.62
ORD-10529,2025-07-03,CUST-9999,PROD-01,2,0.0,Credit Card,4.9
ORD-10530,2025-03-25,CUST-1359,PROD-39,2,0.05,PayPal,13.69
ORD-10531,2025-05-05,CUST-1079,PROD-17,2,0.1,Debit Card,18.35
ORD-10532,2024-08-13,CUST-1376,PROD-50,2,0.15,Debit Card,9.09
ORD-10533,2025-07-08,CUST-1923,PROD-27,5,0.1,Debit Card,5.25
ORD-10534,05/20/2024,CUST-1313,PROD-48,1,0.05,PayPal,4.56
ORD-10535,2024-08-28,CUST-1465,PROD-08,1,0.05,Debit Card,13.4
ORD-10536,11/03/2024,CUST-1286,PROD-40,1,0.1,Store Credit,11.09
ORD-10537,2024-08-17,CUST-1442,PROD-35,3,0.0,,16.2
ORD-10538,27-01-2024,CUST-1345,PROD-17,5,0.0,Credit Card,9.45
ORD-10539,2025-09-28,CUST-1747,PROD-48,1,0.15,Store Credit,19.23
ORD-10540,2025-11-25,CUST-9999,PROD-35,5,0.2,,16.29
ORD-10541,2024-09-23,CUST-1764,PROD-16,1,0.05,Debit Card,5.36
ORD-10542,09/12/2024,CUST-1585,PROD-26,3,0.05,Debit Card,14.54
ORD-10543,10/30/2025,CUST-1128,PROD-20,3,0.05,PayPal,11.09
ORD-10544,2024-01-18,CUST-1990,PROD-23,5,0.0,Store Credit,4.93
ORD-10545,2024-03-22,CUST-1322,PROD-05,3,0.05,Debit Card,17.89
ORD-10546,2024-05-10,CUST-1893,PROD-40,2,0.0,Credit Card,6.94
ORD-10547,06/02/2025,CUST-1043,PROD-36,1,0.2,Debit Card,19.59
ORD-10548,2024-01-17,CUST-1362,PROD-35,5,0.0,Debit Card,5.74
ORD-10549,2025-06-03,CUST-1243,PROD-14,3,0.2,Store Credit,5.13
ORD-10550,03/12/2025,CUST-1335,PROD-39,3,0.1,Debit Card,11.52
ORD-10551,2024-10-28,CUST-1046,PROD-19,5,0.0,Credit Card,13.73
ORD-10552,2024-11-16,CUST-1521,PROD-38,2,0.1,,4.51
ORD-10553,2024-06-02,CUST-9999,PROD-06,2,0.15,,19.96
ORD-10554,2025-10-07,CUST-1751,PROD-08,5,0.0,,11.55
ORD-10555,2025-06-21,CUST-1200,PROD-37,2,0.05,PayPal,16.77
ORD-10556,2025-01-05,CUST-1996,PROD-08,4,0.2,Store Credit,9.78
ORD-10557,2024-12-26,CUST-1371,PROD-42,2,0.1,Store Credit,7.67
ORD-10558,08-05-2024,CUST-1932,PROD-27,2,0.15,Debit Card,16.72
ORD-10559,2024-12-15,CUST-1432,PROD-33,5,0.1,PayPal,18.39
ORD-10560,2025-04-09,CUST-1270,PROD-49,4,0.2,Credit Card,6.01
ORD-10561,02/04/2024,CUST-1171,PROD-05,5,0.1,Store Credit,9.66
ORD-10562,2025-02-15,CUST-1301,PROD-08,3,0.15,,13.86
ORD-10563,2024-02-16,CUST-1973,PROD-29,4,0.2,Store Credit,8.62
ORD-10564,05/03/2025,CUST-1742,PROD-50,5,0.0,PayPal,18.32
ORD-10565,2025-08-30,CUST-1465,PROD-25,2,0.15,,8.46
ORD-10566,2024-04-09,CUST-1050,PROD-37,5,0.15,,17.5
ORD-10567,2025-03-12,CUST-1776,PROD-12,1,0.2,PayPal,10.88
ORD-10568,2024-10-11,CUST-1102,PROD-23,1,0.05,Debit Card,11.78
ORD-10569,17-08-2024,CUST-1940,PROD-17,1,0.0,Debit Card,6.25
ORD-10570,2024-07-30,CUST-1173,PROD-02,1,0.15,,16.77
ORD-10571,2024-01-07,CUST-1379,PROD-14,5,0.1,Store Credit,12.32
ORD-10572,2025-04-09,CUST-1724,PROD-08,4,0.1,Debit Card,5.38
ORD-10573,20-05-2024,CUST-1120,PROD-23,2,0.2,Credit Card,9.22
ORD-10574,2025-06-03,CUST-1754,PROD-33,1,0.2,Debit Card,18.27
ORD-10575,2024-02-09,CUST-1814,PROD-34,5,0.2,Credit Card,19.18
ORD-10576,2025-10-04,CUST-1386,PROD-15,3,0.1,PayPal,11.74
ORD-10577,07/10/2024,CUST-1204,PROD-41,5,0.2,PayPal,4.04
ORD-10578,2024-03-09,CUST-1728,PROD-12,3,0.15,Store Credit,14.09
ORD-10579,2024-08-28,CUST-1673,PROD-12,2,0.05,Store Credit,11.83
ORD-10580,2025-10-07,CUST-1493,PROD-19,1,0.05,Store Credit,19.5
ORD-10581,2024-11-29,CUST-1181,PROD-30,1,0.05,Store Credit,15.27
ORD-10582,05/10/2025,CUST-1616,PROD-27,1,0.05,Debit Card,12.11
ORD-10583,2025-02-22,CUST-1268,PROD-44,4,0.1,Store Credit,10.37
ORD-10584,2024-02-25,CUST-1348,PROD-41,3,0.1,Store Credit,7.53
ORD-10585,2024-06-19,CUST-1113,PROD-40,2,0.15,,4.31
ORD-10586,01/22/2024,CUST-1722,PROD-22,5,0.0,Credit Card,12.29
ORD-10587,2025-01-05,CUST-9999,PROD-35,2,0.05,PayPal,18.56
ORD-10588,2024-12-05,CUST-1255,PROD-01,1,0.15,Credit Card,12.01
ORD-10589,2025-05-11,CUST-1025,PROD-15,2,0.0,Debit Card,15.99
ORD-10590,2025-01-21,CUST-1759,PROD-18,1,0.0,,15.54
ORD-10591,2025-03-01,CUST-1555,PROD-39,1,0.2,,16.67
ORD-10592,07/17/2024,CUST-1804,PROD-21,1,0.05,Debit Card,11.33
ORD-10593,2024-04-12,CUST-1483,PROD-25,1,0.0,Store Credit,12.97
ORD-10594,2025-05-09,CUST-1519,PROD-16,4,0.2,Store Credit,19.21
ORD-10595,07/13/2025,CUST-1592,PROD-02,2,0.1,Debit Card,11.62
ORD-10596,2024-04-21,CUST-1830,PROD-41,1,0.15,PayPal,7.31
ORD-10597,2025-05-16,CUST-1413,PROD-40,5,0.2,,16.16
ORD-10598,03/01/2024,CUST-1319,PROD-48,2,0.0,Debit Card,15.01
ORD-10599,2025-09-05,CUST-1707,PROD-14,4,0.15,Store Credit,9.0
ORD-10600,2025-10-29,CUST-1495,PROD-33,1,0.0,Store Credit,15.18
ORD-10601,2025-01-19,CUST-1533,PROD-48,2,0.1,Credit Card,4.61
ORD-10602,2025-03-10,CUST-1538,PROD-32,5,0.1,Store Credit,4.14
ORD-10603,2024-04-30,CUST-1945,PROD-44,3,0.15,Debit Card,13.01
ORD-10604,2024-06-18,CUST-1210,PROD-40,3,0.15,,8.01
ORD-10605,2025-04-18,CUST-1765,PROD-47,2,0.0,,15.43
ORD-10606,2025-04-30,CUST-1154,PROD-31,1,0.05,PayPal,7.18
ORD-10607,2024-04-06,CUST-1063,PROD-40,2,0.0,Debit Card,14.17
ORD-10608,2024-08-19,CUST-1198,PROD-18,4,0.15,Debit Card,9.87
ORD-10609,16-02-2025,CUST-1657,PROD-43,5,0.0,Credit Card,15.68
ORD-10610,2024-10-13,CUST-1130,PROD-34,4,0.05,,16.34
ORD-10611,2025-08-29,,PROD-48,4,0.0,PayPal,4.03
ORD-10612,25-08-2024,CUST-1823,PROD-40,2,0.1,Credit Card,9.16
ORD-10613,2024-02-23,CUST-1436,PROD-43,3,0.15,Credit Card,7.84
ORD-10614,2025-02-06,CUST-1486,PROD-23,5,0.05,,5.24
ORD-10615,09/11/2025,CUST-1969,PROD-41,2,0.1,,11.06
ORD-10616,12/12/2025,CUST-1572,PROD-28,2,0.0,Debit Card,17.68
ORD-10617,2025-11-17,CUST-1632,PROD-36,2,0.1,Debit Card,6.85
ORD-10618,2024-01-11,CUST-1200,PROD-01,3,0.0,Debit Card,18.64
ORD-10619,29-05-2025,CUST-1035,PROD-42,4,0.1,Credit Card,19.92
ORD-10620,2025-12-22,CUST-1995,PROD-37,4,0.15,Store Credit,11.83
ORD-10621,04/29/2025,CUST-1559,PROD-07,1,0.15,PayPal,15.28
ORD-10622,06/30/2024,CUST-1430,PROD-08,1,0.05,Credit Card,17.72
ORD-10623,11-10-2024,CUST-1629,PROD-48,3,0.2,PayPal,18.48
ORD-10624,08/23/2025,CUST-1015,PROD-43,1,0.0,PayPal,17.19
ORD-10625,2025-05-28,CUST-1177,PROD-29,5,0.0,,10.54
ORD-10626,10/12/2025,CUST-1004,PROD-20,3,0.0,Debit Card,11.45
ORD-10627,2025-12-14,CUST-1091,PROD-08,2,0.2,Credit Card,6.96
ORD-10628,2025-08-28,CUST-1174,PROD-01,3,0.1,Credit Card,18.03
ORD-10629,2024-09-09,CUST-1966,PROD-13,2,0.05,Credit Card,10.06
ORD-10630,2024-10-20,CUST-1324,PROD-27,2,0.05,PayPal,6.82
ORD-10631,2024-10-29,CUST-1095,PROD-32,3,0.05,,11.18
ORD-10632,2025-10-08,CUST-1973,PROD-38,5,0.15,PayPal,19.89
ORD-10633,2025-03-20,CUST-1816,PROD-19,5,0.15,Debit Card,5.44
ORD-10634,2024-08-03,CUST-1033,PROD-08,2,0.1,PayPal,11.47
ORD-10635,2024-11-26,CUST-1603,PROD-03,1,0.2,Debit Card,17.9
ORD-10636,2024-01-09,CUST-1345,PROD-42,2,0.05,Debit Card,6.59
ORD-10637,2025-07-13,CUST-1829,PROD-40,5,0.2,Store Credit,15.69
ORD-10638,04/29/2025,CUST-1383,PROD-39,4,0.05,Credit Card,19.52
ORD-10639,08/27/2024,CUST-1520,PROD-07,3,0.15,Store Credit,13.48
ORD-10640,2024-06-16,CUST-1908,PROD-39,5,0.0,,16.02
ORD-10641,2024-05-13,CUST-1056,PROD-06,2,0.05,Store Credit,10.33
ORD-10642,2025-04-16,CUST-1905,PROD-12,1,0.0,PayPal,17.71
ORD-10643,2025-03-23,CUST-1702,PROD-36,3,0.0,Store Credit,6.54
ORD-10644,2024-04-12,CUST-1716,PROD-14,4,0.1,PayPal,16.2
ORD-10645,2024-04-08,CUST-1958,PROD-09,3,0.05,Store Credit,13.54
ORD-10646,2025-06-30,CUST-1759,PROD-38,5,0.0,PayPal,9.9
ORD-10647,2024-12-14,CUST-1614,PROD-49,1,0.2,PayPal,6.2
ORD-10648,2024-07-11,CUST-1096,PROD-22,2,0.1,PayPal,8.55
ORD-10649,2025-01-31,CUST-1268,PROD-27,4,0.2,,17.34
ORD-10650,04/21/2025,CUST-1751,PROD-07,4,0.0,PayPal,9.09
ORD-10651,2025-08-11,CUST-1012,PROD-32,4,0.1,Credit Card,8.84
ORD-10652,09/21/2024,CUST-1827,PROD-29,4,0.2,Debit Card,17.5
ORD-10653,2025-01-08,CUST-1435,PROD-35,1,0.0,Credit Card,9.38
ORD-10654,2025-12-25,CUST-1833,PROD-40,4,0.1,Credit Card,11.43
ORD-10655,2024-02-10,CUST-1376,PROD-04,3,0.05,Store Credit,9.39
ORD-10656,10/30/2024,CUST-1274,PROD-12,4,0.0,Store Credit,9.18
ORD-10657,2025-10-13,CUST-1750,PROD-03,4,0.0,PayPal,5.33
ORD-10658,2024-04-06,CUST-1506,PROD-28,3,0.1,,7.9
ORD-10659,2025-06-20,CUST-1335,PROD-24,5,0.2,Credit Card,10.1
ORD-10660,2024-03-21,CUST-1310,PROD-28,2,0.2,Debit Card,15.54
ORD-10661,03/22/2024,CUST-1120,PROD-13,3,0.15,,12.62
ORD-10662,2024-09-06,CUST-1588,PROD-31,4,0.05,PayPal,8.42
ORD-10663,2025-11-18,CUST-1186,PROD-44,1,0.1,PayPal,4.29
ORD-10664,2025-02-28,CUST-1474,PROD-39,3,0.0,PayPal,7.59
ORD-10665,2025-12-27,CUST-1295,PROD-47,4,0.15,Store Credit,14.15
ORD-10666,2024-12-02,CUST-1572,PROD-01,3,0.05,Store Credit,6.42
ORD-10667,2025-05-25,CUST-1690,PROD-25,1,0.2,,19.47
